order_id,product_id,quantity,unit_price
539579,84029G,3,3.75
539579,84030E,3,4.25
539579,21481,2,2.95
539579,22110,3,2.55
539579,22751,1,3.75
539579,22750,2,3.75
539579,22666,1,2.95
539579,22665,1,2.95
539579,22729,2,3.75
539579,22726,3,3.75
539579,22725,2,3.75
539579,22728,3,3.75
539579,22727,3,3.75
539579,22111,3,4.95
539579,21479,2,3.75
539579,22791,3,1.25
539579,21870,6,1.25
539579,20829,4,2.1
539580,22511,4,3.75
539580,22510,4,3.75
539580,22804,12,2.95
539580,85123A,12,2.95
539580,22077,12,1.65
539580,21231,12,1.25
539580,21232,12,1.25
539580,22851,12,0.85
539580,22907,12,0.85
539580,21977,24,0.55
539580,21468,6,3.75
539580,22505,4,4.95
539580,21380,6,2.95
539580,22716,12,0.42
539580,22711,25,0.42
539580,84029G,8,3.75
539581,22116,12,0.85
539581,22656,2,125
539581,82613D,20,0.42
539581,84509G,12,1.25
539581,22423,6,12.75
539581,22720,3,4.95
539581,22722,4,3.95
539581,21216,4,4.95
539581,47559B,10,1.25
539581,21041,6,2.95
539581,21539,3,4.95
539582,71477,8,0
539583,35400,1,0
539584,21491,1,0
539585,21009,1,0
539586,21110,24,1.95
539586,21109,24,1.95
539586,21065,24,1.25
539586,37327,48,0.42
539586,22834,24,0.85
539586,22782,16,9.95
539586,22610,108,0.21
539586,22609,108,0.21
539586,22608,108,0.21
539586,22473,8,1.95
539586,22223,24,1.95
539586,22222,24,1.95
539586,21876,36,0.42
539586,21112,24,1.25
539586,21111,24,1.25
539586,44228,24,0.85
539586,72232,48,0.19
539586,85212,144,0.21
539586,85184C,48,1.25
539586,84766,12,1.95
539586,84818,24,0.85
539586,84356,12,1.95
539586,70007,60,0.42
539586,70006,270,0.42
539586,47504K,24,0.85
539586,47504H,24,0.85
539586,47503A,48,0.42
539587,22699,24,2.55
539587,84692,100,0.32
539587,22423,16,10.95
539587,85230G,24,0.21
539587,85230F,48,0.21
539587,85230E,48,0.21
539587,85230B,48,0.21
539587,85230A,48,0.21
539587,22197,36,0.72
539587,85123A,32,2.55
539587,84029G,12,3.39
539587,22041,24,2.1
539587,21733,32,2.55
539587,21481,12,2.55
539587,20724,20,0.72
539587,20723,20,0.72
539587,20719,40,0.72
539587,22661,20,0.72
539587,22356,40,0.72
539587,22355,40,0.72
539588,22835,2,4.65
539588,22113,1,3.75
539588,21479,1,3.75
539588,22193,1,8.5
539588,82484,2,6.45
539588,21627,1,14.95
539588,48111,1,7.95
539588,22795,1,6.75
539588,85123A,1,2.95
539588,20676,2,1.25
539588,22622,1,9.95
539588,21464,1,4.25
539588,79321,1,4.95
539588,84968C,1,12.75
539588,21539,1,4.95
539588,22607,1,9.95
539588,85099B,2,1.95
539588,21844,1,2.95
539588,21259,2,5.95
C539589,D,-1,13.88
539590,21615,12,1.25
539590,84660A,20,1.25
539590,85035B,36,1.25
539590,17091J,36,0.38
539590,22782,8,9.95
539590,84766,24,1.95
539590,85123A,32,2.55
539590,85035C,12,1.25
539590,22720,3,4.95
539590,22469,40,1.45
539590,22470,40,2.55
539590,21755,3,5.95
539590,22295,24,1.65
539590,22890,12,8.5
539590,82483,16,4.95
539590,84970S,24,0.85
539590,21730,18,4.25
539591,21463,48,4.95
539592,22720,3,4.95
539593,22798,8,2.95
539593,22423,6,12.75
539593,22697,6,2.95
539593,22699,6,2.95
539593,22271,6,2.95
539593,22940,4,4.25
539593,22943,9,4.95
539593,21212,24,0.55
539593,22952,24,0.55
539593,22178,24,1.25
539593,22141,12,2.1
539593,84946,12,1.25
539593,22457,12,2.95
539593,22556,12,1.65
539593,22328,6,2.95
539593,22840,2,7.95
539593,79067,8,3.75
539593,22834,24,0.85
539593,22111,6,4.95
539593,22969,12,1.45
539593,84347,12,2.55
539593,85038,12,2.1
539593,22725,4,3.75
539593,22726,4,3.75
539593,22727,4,3.75
539593,22729,4,3.75
539593,79321,4,4.95
539593,21481,6,2.95
539593,47566,10,4.65
539593,22474,6,4.95
539593,21877,12,1.25
539593,22961,24,1.45
539594,22086,40,2.55
539594,22910,40,2.55
539594,18098C,6,2.95
539594,22699,6,2.95
539595,22646,2,3.36
539595,22649,1,11.02
539595,22651,1,1.66
539595,22653,1,4.21
539595,22654,1,11.87
539595,22659,1,4.21
539595,22664,1,4.21
539595,22694,5,4.21
539595,22714,1,0.85
539595,22720,1,11.02
539595,22726,1,7.62
539595,22727,1,7.62
539595,22728,1,7.62
539595,22729,1,7.62
539595,22738,1,3.36
539595,22749,2,7.62
539595,22755,1,1.66
539595,22759,1,3.36
539595,22777,1,16.98
539595,22791,3,2.51
539595,22795,1,13.57
539595,22812,1,4.21
539595,22814,1,0.85
539595,22815,1,0.85
539595,22825,1,16.13
539595,22835,3,9.32
539595,22837,1,4.65
539595,22859,1,3.36
539595,22867,1,4.21
539595,22897,1,2.98
539595,22898,1,4.21
539595,22937,1,5.06
539595,22939,1,11.02
539595,22960,4,8.47
539595,22961,4,3.36
539595,22964,1,4.21
539595,22970,1,5.06
539595,22972,1,3.36
539595,22973,3,3.36
539595,22976,1,2.51
539595,22988,2,2.51
539595,35095A,1,0.84
539595,35957,1,1.66
539595,37370,2,16.13
539595,37450,4,5.91
539595,47021G,1,5.06
539595,47591B,2,1.66
539595,48184,1,14.43
539595,70006,2,3.36
539595,70007,2,3.36
539595,71270,1,2.51
539595,72351B,1,4.21
539595,72799E,5,3.36
539595,72800B,2,5.06
539595,72800E,6,3.36
539595,72807A,1,8.47
539595,72807B,1,8.47
539595,79067,1,8.47
539595,79191D,1,1.66
539595,82494L,2,7.62
539595,82580,1,1.28
539595,82599,1,4.21
539595,84029E,1,7.62
539595,84029G,1,7.62
539595,84031A,1,4.21
539595,84032A,1,3.36
539595,84032B,1,3.36
539595,84077,4,0.43
539595,84347,1,5.06
539595,84375,1,4.21
539595,84378,2,2.51
539595,84380,2,2.51
539595,84559B,2,1.69
539595,84659A,1,2.51
539595,84685,1,7.62
539595,84692,2,0.85
539595,84913A,1,3.36
539595,84913B,1,3.36
539595,84923,2,4.21
539595,84946,3,2.51
539595,84947,2,2.51
539595,84988,1,2.98
539595,85038,1,4.21
539595,85039B,1,1.66
539595,85039C,1,1.66
539595,85099B,1,4.21
539595,85099C,1,4.21
539595,85099F,2,4.21
539595,85114A,6,3.36
539595,85123A,2,5.91
539595,85135C,1,8.47
539595,85199S,1,0.85
539595,85231G,1,1.66
539595,90019A,1,5.51
539595,90042C,1,2.54
539595,90059A,1,1.69
539595,90062,1,12.75
539595,90158,1,5.09
539595,90185D,1,4.24
539595,90211B,1,5.94
539595,90212B,1,3.81
539595,90214L,1,0.85
539595,DOT,1,350.78
539595,10002,2,1.66
539595,11001,1,3.36
539595,16235,3,0.43
539595,16237,3,0.43
539595,17012B,1,2.51
539595,17084N,5,0.43
539595,18098C,1,5.91
539595,20659,1,2.51
539595,20669,1,2.51
539595,20681,1,6.77
539595,20699,1,5.06
539595,20713,2,4.21
539595,20719,2,1.66
539595,20723,1,1.66
539595,20725,1,4.21
539595,20728,1,4.21
539595,20765,1,7.62
539595,20956,1,2.51
539595,20973,3,1.28
539595,21002,1,3.36
539595,21033,3,5.91
539595,21069,1,2.51
539595,21071,2,2.51
539595,21098,8,2.51
539595,21108,1,5.06
539595,21121,1,2.51
539595,21161,1,3.36
539595,21162,2,3.36
539595,21174,3,4.21
539595,21181,1,4.21
539595,21189,8,3.36
539595,21192,3,3.36
539595,21212,3,1.28
539595,21258,2,25.49
539595,21262,2,7.62
539595,21279,1,5.06
539595,21294,1,2.51
539595,21314,2,4.21
539595,21383,1,1.66
539595,21386,1,1.66
539595,21429,1,3.36
539595,21446,1,2.51
539595,21481,11,2.95
539595,21494,1,5.06
539595,21509,1,0.85
539595,21534,1,10.17
539595,21558,1,5.06
539595,21559,1,5.06
539595,21703,1,0.85
539595,21706,1,10.17
539595,21731,1,3.36
539595,21787,1,1.66
539595,21790,4,1.66
539595,21791,2,2.51
539595,21801,1,0.43
539595,21802,1,0.43
539595,21803,1,0.43
539595,21822,1,4.21
539595,21832,1,3.36
539595,21846,1,4.21
539595,21877,1,3.36
539595,21888,1,7.62
539595,21889,2,2.51
539595,21896,1,4.21
539595,21917,1,0.85
539595,21929,1,4.21
539595,21934,2,3.36
539595,21935,1,3.36
539595,21949,1,2.51
539595,21967,1,0.85
539595,21976,1,1.28
539595,21977,1,1.28
539595,21982,1,0.85
539595,21992,3,2.51
539595,21993,2,2.51
539595,22024,1,0.85
539595,22027,1,0.85
539595,22029,5,0.85
539595,22043,3,0.43
539595,22067,1,3.36
539595,22077,1,3.36
539595,22081,1,3.36
539595,22084,1,5.91
539595,22086,3,5.91
539595,22089,1,5.91
539595,22095,1,2.51
539595,22109,1,7.62
539595,22111,6,5.06
539595,22123,1,5.06
539595,22124,1,2.51
539595,22133,1,1.66
539595,22136,2,3.36
539595,22141,1,4.21
539595,22144,1,4.21
539595,22151,1,1.66
539595,22152,2,1.66
539595,22169,1,16.98
539595,22178,1,2.51
539595,22183,3,5.91
539595,22184,1,8.47
539595,22196,2,1.66
539595,22197,5,1.66
539595,22198,2,3.36
539595,22200,1,8.47
539595,22202,1,7.62
539595,22207,1,8.47
539595,22219,1,1.66
539595,22245,1,1.66
539595,22260,1,1.66
539595,22294,1,2.51
539595,22301,2,5.06
539595,22310,2,3.36
539595,22311,3,5.91
539595,22314,2,5.91
539595,22317,1,5.91
539595,22336,2,1.28
539595,22342,1,3.36
539595,22355,1,1.66
539595,22356,1,1.66
539595,22358,2,5.91
539595,22361,1,5.91
539595,22362,1,5.91
539595,22367,1,4.21
539595,22379,1,4.21
539595,22381,1,4.21
539595,22394,1,5.06
539595,22406,1,2.51
539595,22410,1,2.51
539595,22417,1,1.28
539595,22418,1,1.66
539595,22423,1,25.49
539595,22424,1,25.49
539595,22439,1,1.28
539595,22444,2,2.51
539595,22456,1,10.17
539595,22457,1,5.91
539595,22464,2,3.36
539595,22466,2,4.21
539595,22469,1,3.36
539595,22472,1,11.02
539595,22474,1,11.02
539595,22476,2,11.02
539595,22497,1,8.47
539595,22502,1,8.47
539595,22525,1,2.51
539595,22534,1,0.85
539595,22535,1,0.85
539595,22536,1,0.85
539595,22540,1,0.85
539595,22555,1,3.36
539595,22557,1,3.36
539595,22560,1,2.51
539595,22563,1,2.51
539595,22575,1,4.21
539595,22578,1,1.66
539595,22593,1,1.66
539595,22594,2,1.66
539595,22595,1,1.66
539595,22613,1,1.66
539595,22616,1,0.85
539595,22625,2,16.98
539595,22626,1,16.98
539595,22631,1,4.21
539595,22645,2,3.36
C539596,20801,-16,0.75
539597,22302,12,2.55
539597,22303,12,2.55
C539598,21843,-11,9.95
C539598,22423,-12,10.95
C539599,22810,-6,2.95
C539600,22910,-12,2.95
C539601,22768,-2,9.95
C539602,90211B,-2,5.95
C539602,21231,-4,1.25
C539602,22893,-9,0.42
C539602,21733,-3,2.95
C539602,37495,-4,3.75
C539603,22198,-1,1.65
C539603,22197,-2,0.85
C539603,22769,-2,24.95
539604,79321,24,4.25
C539605,21314,-3,2.1
C539605,21868,-4,1.25
C539606,84625C,-7,0.85
C539606,21314,-2,1.85
C539606,20705,-1,1.95
539607,84997D,6,3.75
539607,22895,6,2.95
539607,21731,24,1.65
539607,22976,12,1.25
539607,22966,12,1.25
539607,22970,18,2.55
539607,22973,24,1.65
539607,21065,4,5.95
539607,22504,3,12.75
539607,21224,10,1.25
539607,22356,10,0.85
539607,21137,4,3.75
539607,22041,6,2.55
539607,22029,12,0.42
539607,21506,12,0.42
539607,22961,12,1.45
539607,21240,8,0.85
539607,21086,12,0.65
539607,21987,12,0.65
539607,48138,2,7.95
539607,22555,12,1.65
539607,22556,24,1.65
539607,22554,24,1.65
539607,82600,12,2.1
539607,22413,6,2.95
539607,22197,24,0.85
539607,22198,12,1.65
539607,20617,6,2.1
539607,21864,6,2.1
539607,21865,6,2.1
539607,22892,12,1.25
539607,21883,24,0.19
539607,22652,30,1.65
539607,21080,24,0.85
539607,22352,6,2.55
539607,21559,6,2.55
539607,21700,24,0.85
539607,22181,12,0.85
539607,20750,4,7.95
539607,21213,24,0.55
539607,21976,24,0.55
539607,22314,6,2.95
539607,22312,12,2.95
539607,22302,24,2.55
539607,22303,24,2.55
539607,22365,2,7.95
539607,POST,5,18
C539608,85066,-1,12.75
C539608,22487,-2,8.5
539609,22623,1,4.95
539609,22561,2,1.65
539609,22549,1,1.45
539609,21791,1,1.25
539609,84580,1,3.75
539609,21707,1,4.95
539609,21706,1,4.95
539609,85185B,1,2.95
539609,85185D,1,2.95
539609,21890,1,2.95
539609,22621,1,1.45
539609,22720,4,4.95
539609,22423,2,12.75
539609,22699,4,2.95
539609,22697,4,2.95
539609,22423,6,12.75
539609,22834,24,0.85
539609,21484,6,3.45
539610,47566B,1,4.65
539610,47566,1,4.65
539610,20679,1,5.95
539610,85014A,1,5.95
539610,85014B,1,5.95
539610,21888,1,3.75
539610,21890,1,2.95
539610,21399,1,2.1
539610,21056,1,8.95
539610,22471,1,4.95
539610,21630,1,8.95
539610,21912,1,3.75
539610,85152,1,2.1
539610,21169,2,1.69
539610,21179,1,1.25
539610,22478,2,1.25
539610,22479,2,1.25
539610,22477,2,1.25
539610,48188,2,7.95
539610,22379,1,2.1
539610,22377,1,2.1
539610,22274,1,2.95
539610,20754,3,2.1
539610,90214J,1,1.25
539610,90214D,1,1.25
539610,90214K,1,1.25
539611,85135B,53,0
539628,72351A,12,2.1
539628,20829,16,2.1
539628,72351B,24,2.1
539628,16033,120,0.12
539628,84077,48,0.29
539628,21231,12,1.25
539628,21232,24,1.25
539629,21464,4,4.25
539629,22971,6,2.55
539629,22970,12,2.55
539629,22988,24,1.25
539629,22835,24,4.25
539629,84029G,12,3.75
539630,21484,6,3.45
539630,85099B,20,1.95
539630,22136,6,1.65
539630,22971,24,2.55
539630,22988,36,1.25
539630,22111,12,4.95
539630,22066,12,1.45
539630,84347,24,2.55
539630,22835,24,4.25
539630,21485,24,4.25
539630,22423,16,10.95
539630,22469,40,1.45
539631,15036,5,1.28
539631,20694,1,7.62
539631,20713,4,4.21
539631,20718,1,2.51
539631,20719,1,1.66
539631,20725,1,4.21
539631,20751,1,4.21
539631,20775,6,3.36
539631,20830,1,4.21
539631,20867,2,2.51
539631,20902,1,12.72
539631,20914,1,5.91
539631,20961,1,2.51
539631,20974,1,1.28
539631,21015,1,1.28
539631,21055,1,16.98
539631,21071,1,2.51
539631,21086,2,1.66
539631,21094,2,1.66
539631,21098,12,2.51
539631,21143,1,4.21
539631,21165,1,4.21
539631,21174,1,4.21
539631,21187,1,3.36
539631,21189,1,3.36
539631,21212,4,1.28
539631,21213,1,1.28
539631,21216,1,11.02
539631,21264,1,5.91
539631,21314,1,4.21
539631,21328,1,3.36
539631,21354,1,2.51
539631,21360,1,21.23
539631,21377,2,3.36
539631,21408,1,8.47
539631,21425,1,5.91
539631,21428,1,8.47
539631,21470,1,7.62
539631,21481,1,5.91
539631,21544,1,1.66
539631,21627,1,29.79
539631,21631,1,25.49
539631,21641,1,1.66
539631,21703,1,0.85
539631,21731,3,3.36
539631,21746,4,2.51
539631,21754,2,11.87
539631,21788,1,1.66
539631,21790,1,1.66
539631,21791,1,2.51
539631,21801,9,0.43
539631,21802,5,0.43
539631,21803,5,0.43
539631,21813,1,10.17
539631,21833,1,3.36
539631,21846,1,4.21
539631,21894,2,2.51
539631,21899,1,1.66
539631,21901,1,1.66
539631,21906,2,13.57
539631,21907,1,4.21
539631,21913,1,7.62
539631,21915,2,2.51
539631,21916,1,0.85
539631,21918,1,0.85
539631,21931,2,4.21
539631,21933,1,5.91
539631,21942,1,1.66
539631,21977,2,1.28
539631,21982,1,0.85
539631,21984,5,0.85
539631,21990,1,2.51
539631,21991,1,2.51
539631,21992,3,2.51
539631,22026,1,0.85
539631,22037,1,0.85
539631,22069,1,3.36
539631,22083,1,5.91
539631,22086,2,5.91
539631,22090,1,5.91
539631,22091,1,2.51
539631,22099,1,2.51
539631,22109,1,7.62
539631,22111,2,5.06
539631,22112,1,11.02
539631,22115,1,5.91
539631,22123,1,5.06
539631,22130,2,8.47
539631,22141,2,4.21
539631,22155,1,0.85
539631,22161,1,0.81
539631,22178,1,2.51
539631,22182,3,4.21
539631,22183,3,5.91
539631,22190,1,2.51
539631,22197,1,1.66
539631,22198,2,3.36
539631,22202,1,7.62
539631,22220,1,20.38
539631,22246,1,4.21
539631,22276,1,5.91
539631,22277,1,4.21
539631,22283,1,16.13
539631,22301,1,5.06
539631,22305,2,5.06
539631,22308,1,5.06
539631,22312,1,5.91
539631,22314,1,5.91
539631,22327,1,5.91
539631,22340,1,3.36
539631,22355,1,1.66
539631,22356,2,1.66
539631,22367,1,4.21
539631,22375,1,8.47
539631,22379,2,4.21
539631,22380,1,4.21
539631,22381,1,4.21
539631,22385,1,4.21
539631,22398,1,2.51
539631,22419,1,0.85
539631,22423,1,25.49
539631,22424,1,25.49
539631,22428,1,14.43
539631,22431,1,4.21
539631,22433,1,4.21
539631,22436,1,1.28
539631,22437,2,1.66
539631,22444,3,2.51
539631,22449,1,6.77
539631,22457,3,5.91
539631,22474,1,11.02
539631,22574,1,1.66
539631,22577,1,1.66
539631,22578,2,1.66
539631,22579,1,1.66
539631,22581,1,1.66
539631,22582,2,5.06
539631,22593,1,1.66
539631,22594,1,1.66
539631,22595,1,1.66
539631,22600,2,1.66
539631,22602,1,1.66
539631,22603,1,1.66
539631,22625,1,16.98
539631,22627,1,16.98
539631,22629,1,4.21
539631,22630,2,4.21
539631,22659,5,4.21
539631,22664,1,4.21
539631,22671,1,3.36
539631,22700,1,5.91
539631,22701,1,5.91
539631,22718,1,0.85
539631,22720,2,11.02
539631,22722,5,8.47
539631,22723,1,8.47
539631,22726,2,7.62
539631,22727,1,7.62
539631,22738,1,3.36
539631,22740,2,1.66
539631,22741,4,1.66
539631,22748,1,4.21
539631,22752,1,16.98
539631,22768,1,20.38
539631,22781,1,15.28
539631,22792,1,1.66
539631,22816,1,0.85
539631,22818,1,0.85
539631,22834,1,4.21
539631,22835,1,9.32
539631,22837,2,4.65
539631,22859,1,3.36
539631,22867,1,4.21
539631,22900,1,5.91
539631,22902,3,4.21
539631,22906,1,3.36
539631,22907,1,1.66
539631,22909,1,1.66
539631,22915,1,5.06
539631,22943,2,11.02
539631,22960,2,8.47
539631,22961,1,3.36
539631,22966,1,2.51
539631,22969,7,3.36
539631,35819B,1,2.51
539631,35957,2,1.66
539631,35961,7,1.66
539631,48173C,1,14.43
539631,48184,1,14.43
539631,48185,1,14.43
539631,51014C,1,1.66
539631,70007,2,3.36
539631,72598,2,1.66
539631,79321,1,10.17
539631,82482,3,5.06
539631,82494L,1,7.62
539631,84006,1,1.66
539631,84030E,1,8.47
539631,84031A,1,4.21
539631,84032A,1,3.36
539631,84313B,1,16.98
539631,84347,1,5.06
539631,84380,1,2.51
539631,84509A,2,7.62
539631,84510A,2,2.51
539631,84520B,3,1.66
539631,84536A,6,0.85
539631,84569B,1,2.51
539631,84598,13,0.43
539631,84659A,1,2.51
539631,22495,2,5.91
539631,22501,1,21.23
539631,22513,2,7.62
539631,22546,1,0.85
539631,22547,1,0.85
539631,22554,1,3.36
539631,22557,1,3.36
539631,22566,1,1.66
539631,22573,2,1.66
539631,84673B,1,1.28
539631,84692,2,0.85
539631,84912B,1,3.36
539631,84946,3,2.51
539631,84949,5,3.36
539631,84968A,1,25.49
539631,84969,1,8.47
539631,84992,1,1.28
539631,85014B,1,12.72
539631,85039A,4,1.66
539631,85039B,4,1.66
539631,85048,4,16.98
539631,85049E,1,2.51
539631,85099B,4,4.21
539631,85099F,3,4.21
539631,85150,1,5.06
539631,90018A,1,4.24
539631,90059D,1,1.69
539631,90192,1,5.09
539631,90199B,1,6.37
539631,90200C,1,4.24
539631,DCGS0076,2,16.13
539631,DOT,1,250.83
539631,20914,1,2.95
539631,22189,4,3.95
539631,22862,3,4.25
C539632,21166,-48,1.69
C539632,85152,-48,1.69
539633,21175,12,2.1
539633,85152,12,2.1
539633,21166,12,1.95
539634,22198,50,1.45
539634,22197,100,0.72
539635,48173C,12,6.75
539635,15056N,24,5.95
539635,15056BL,24,5.95
539635,22313,6,2.95
539635,21484,12,3.45
539635,22314,12,2.95
539635,22616,36,0.29
539635,21479,12,3.75
539635,22313,12,2.95
539635,22112,12,4.95
539635,22423,6,12.75
539635,21069,18,1.25
539635,22699,6,2.95
539636,22961,24,1.45
539636,22963,48,0.72
539636,22962,24,0.85
539636,22849,4,14.95
539636,22847,4,14.95
539636,22624,4,8.5
539636,22627,4,8.5
539636,22445,48,2.55
539636,21680,24,0.85
539636,22863,24,2.95
539636,22652,20,1.65
539636,POST,6,18
539637,21682,1,4.95
539637,21143,1,1.95
539637,22909,1,0.85
539637,21755,1,5.95
539637,48184,1,7.95
539637,20668,24,0.12
539637,85014B,3,5.95
539637,79321,4,4.95
539637,22869,1,1.95
539637,22900,1,2.95
539637,72131,2,1.95
539637,20978,1,1.25
539637,21731,1,1.65
539637,22842,2,6.75
539637,22843,2,6.75
539637,85184C,1,2.95
539637,22943,1,4.95
539637,22807,1,2.95
539637,21034,1,0.95
539638,22139,1,0
539639,22900,2,2.95
539639,22616,3,0.29
539639,22809,1,2.95
539639,21064,1,5.95
539639,21106,1,2.95
539639,22301,1,2.55
539639,22300,1,2.55
539639,22971,2,2.55
539639,22970,2,2.55
539639,20932,1,3.75
C539640,20829,-2,2.1
C539640,35004C,-3,4.65
C539640,21668,-1,1.06
C539640,22774,-1,1.06
539641,48173C,10,6.75
539641,20750,2,7.95
539641,82567,1,2.1
539641,84836,12,1.25
539641,21670,12,1.25
539641,84849D,1,1.69
539641,22909,5,0.85
539641,22845,2,6.35
539642,15056N,2,5.95
539642,15056P,2,5.95
539642,15056BL,2,5.95
539642,22746,2,2.1
539642,22745,2,2.1
539642,22748,2,2.1
539642,21672,2,1.25
539642,21670,2,1.25
539642,21671,2,1.25
539642,21673,2,1.25
539642,21668,2,1.25
539642,21669,2,1.25
539642,85049E,2,1.25
539642,85049A,2,1.25
539642,84199,4,0.21
539642,22586,3,0.85
539642,22565,3,0.85
539642,22587,3,0.85
539642,22489,5,0.42
539642,84558A,3,2.95
539642,22909,3,0.85
539642,22149,2,2.1
539642,21544,5,0.85
539642,85231B,10,0.85
539642,22491,5,0.85
539642,85150,2,2.55
539642,82599,2,2.1
539642,82581,3,0.55
539642,82580,3,0.55
539642,82600,2,2.1
539642,85152,2,2.1
539642,21166,2,1.95
539642,21181,2,2.1
539642,21905,2,2.1
539642,21907,2,2.1
539642,21171,2,1.45
539642,21165,2,1.69
539642,22752,2,8.5
539642,22834,6,2.1
539642,21533,6,4.95
539642,22721,2,4.95
539642,22689,1,7.95
539642,22049,25,0.42
539643,51008,3,3.45
C539644,22968,-1,9.95
C539644,22897,-1,1.45
C539644,22646,-8,1.45
C539644,21232,-2,1.25
C539644,22423,-21,10.95
C539644,20914,-5,2.95
C539644,21232,-4,1.25
C539644,22908,-1,0.85
C539644,22820,-2,0.65
C539644,22923,-2,0.85
C539644,22554,-2,1.65
C539644,22555,-4,1.65
C539644,21577,-1,2.25
C539644,22472,-1,4.95
C539644,21578,-2,2.25
539645,21034,1,0.95
539646,21034,30,0.95
539647,22098,1,1.25
539647,22667,1,2.95
539647,85124C,2,2.55
539647,21733,2,2.95
539647,85026B,4,0.85
539647,22746,1,2.1
539647,22518,1,2.1
539647,22522,1,0.85
539647,22520,1,0.85
539647,85049E,1,1.25
539647,85049B,1,1.25
539647,47504K,1,1.95
539647,22561,1,1.65
539647,21744,1,2.95
539647,84991,1,0.55
539647,22630,1,1.95
539647,22467,2,2.55
539647,85184C,1,2.95
539647,22094,1,1.25
539647,21034,1,0.95
539647,22468,1,6.75
539647,84520B,2,0.85
539647,37370,6,1.25
539647,21744,3,2.95
539647,47594A,1,1.95
539647,47594B,1,1.95
539647,20754,2,2.1
539647,22752,1,8.5
539647,22666,1,2.95
539647,84247N,1,2.95
539647,84987,1,1.45
539647,20828,2,2.55
539647,48187,1,7.95
539647,48185,1,7.95
539647,72807A,1,4.25
539647,72802A,1,4.25
539647,22098,1,1.25
539647,22835,1,4.65
539647,84988,3,1.45
539647,85099C,1,1.95
539647,72225C,24,0.29
539647,22663,1,1.95
539647,20828,1,2.55
539647,21944,2,0.85
539647,21110,1,6.75
539647,21109,1,6.75
539647,37370,3,1.25
539647,21871,1,1.25
539647,21872,1,1.25
539647,21877,1,1.25
539647,21875,1,1.25
539647,22061,1,9.95
539647,22423,1,12.75
539647,21068,1,1.25
539647,21872,1,1.25
539647,22988,1,1.25
539647,79163,8,1.65
539647,22112,1,4.95
539648,22659,1,1.95
539648,22274,1,2.95
539648,22491,1,0.85
539648,22493,1,1.65
539649,22189,2,3.95
539649,22840,2,7.95
539649,22841,1,7.95
539649,21533,1,4.95
539649,22633,1,2.1
539649,22985,1,0.42
539649,22621,2,1.45
539650,22603,5,0.85
539650,22602,5,0.85
539650,22601,5,0.85
539650,22600,5,0.85
539650,22595,5,0.85
539650,22594,5,0.85
539650,22593,5,0.85
539650,84347,2,2.55
539650,22571,8,0.85
539650,21407,1,4.25
539650,22111,1,4.95
539650,21481,1,2.95
539650,22142,10,1.45
539650,21889,1,1.25
539650,84559B,2,0.85
539650,84559A,2,0.85
539650,84997D,1,3.75
539650,21704,8,0.85
539650,21915,8,1.25
539650,21914,1,1.25
539650,21833,1,1.69
539651,22049,25,0.42
539651,M,1,22
539653,22809,1,2.95
539653,22810,1,2.95
539653,22171,2,8.5
539653,21916,8,0.42
539653,21484,2,3.45
539653,22112,2,4.95
539653,84030E,2,4.25
539653,22457,8,2.95
539653,21165,24,1.69
539653,82613B,20,0.42
539653,82613A,20,1.25
539653,21169,24,1.69
539653,21181,12,2.1
539653,82582,12,2.1
539653,85150,12,2.55
539653,22423,4,12.75
539653,21523,2,7.95
539653,22212,4,2.1
539653,22776,2,9.95
539653,22188,2,3.95
539653,82613C,20,0.42
539653,82613D,20,0.42
539653,21755,2,5.95
539653,21754,3,5.95
539653,21174,12,1.95
539653,22652,4,1.65
539653,22766,4,2.95
539653,22033,24,0.42
539653,84692,10,0.42
539653,22423,2,12.75
539653,22170,4,6.75
539653,22834,24,0.85
539653,21479,2,3.75
539653,22111,2,4.95
539653,22904,4,2.95
539653,22380,2,2.1
539653,21755,1,5.95
539653,21137,2,3.75
539653,22834,24,0.85
539653,22030,72,0.36
539653,84823,2,7.95
539654,22413,12,2.95
539654,20681,4,3.25
539654,20682,6,3.25
539654,20686,4,3.25
539654,22112,12,4.95
539654,85114A,1,1.65
539654,84692,6,0.42
539654,22962,30,0.85
539654,84029G,12,3.75
539654,21484,18,3.45
539654,21485,12,4.95
539654,21479,12,3.75
539654,22927,4,5.95
539654,22925,4,5.95
539654,21874,6,1.25
539654,21870,24,1.25
539654,84375,12,2.1
539654,20886,24,1.95
539654,21833,36,1.69
539654,82567,12,2.1
539654,22798,16,2.95
539654,21908,12,2.1
539654,22792,12,0.85
539654,22791,24,1.25
539654,21912,6,3.75
539654,22188,8,3.95
539654,51008,80,3.45
539654,84946,18,1.25
539654,22178,42,1.25
539654,22652,20,1.65
539654,22299,24,1.25
539654,22494,12,1.25
539654,21260,12,3.25
539654,84952C,2,3.75
539654,22726,15,3.75
539654,22728,8,3.75
539654,22727,8,3.75
539654,22730,7,3.75
539654,22729,9,3.75
539654,22492,72,0.65
539654,21918,9,0.42
539654,21916,6,0.42
539654,85231G,11,0.85
539654,85231B,15,0.85
539654,22560,24,1.25
539654,21169,24,1.69
539654,22158,7,2.95
539654,22801,7,3.75
539654,22174,12,1.65
539654,20829,16,2.1
C539655,84949,-24,1.45
539656,22633,1,2.1
C539657,22348,-12,0.85
C539657,21876,-1,1.25
