CUSTOMER_ID,"LAST ORDER DATE",RECENCY,FREQUENCY,MONETARY,R_SCORE,F_SCORE,M_SCORE
16906,"2011-09-19 11:49:00",81,93,579.7699929475784,2,4,3
18095,"2011-01-31 12:50:00",312,21,580.0499968528748,1,2,3
15768,"2011-08-16 10:48:00",115,28,581.8299979865551,2,2,3
14692,"2011-07-25 15:08:00",137,69,582.0499998927116,2,4,3
12695,"2011-12-02 13:22:00",7,27,582.0999917984009,5,2,3
18232,"2011-09-19 11:49:00",81,40,582.4699920117855,2,3,3
17970,"2011-05-12 20:03:00",211,31,582.5899967551231,1,3,3
13427,"2011-11-20 13:02:00",19,29,582.5999955832958,4,2,3
12426,"2011-05-29 12:26:00",194,30,582.7299995794892,1,3,3
15969,"2011-12-07 11:06:00",2,21,582.899994134903,5,2,3
16838,"2011-05-26 13:13:00",197,26,582.9000017642975,1,2,3
15762,"2011-10-05 16:15:00",65,37,583.7500014305115,3,3,3
13557,"2011-11-11 15:24:00",28,34,584.0599972605705,4,3,3
14023,"2011-12-02 13:58:00",7,31,584.0699956417084,5,3,3
16072,"2011-02-24 14:32:00",288,23,584.3199994564056,1,2,3
16384,"2011-09-11 11:19:00",89,33,584.4999990463257,2,3,3
15222,"2011-01-25 08:03:00",318,5,585.000011920929,1,1,3
17360,"2011-11-22 13:11:00",17,132,585.7899943292141,4,5,3
12513,"2011-09-16 12:45:00",84,36,586.7899967432022,2,3,3
17351,"2011-11-03 18:45:00",36,27,587.1499952673912,3,2,3
15624,"2011-08-15 11:38:00",116,34,588.1299951076508,2,3,3
16723,"2011-09-09 13:01:00",91,43,589.1499969959259,2,3,3
16203,"2011-10-12 12:31:00",58,36,589.1499996185303,3,3,3
18123,"2011-11-15 14:23:00",24,36,589.4400012493134,4,3,3
14882,"2011-11-13 12:47:00",26,11,589.6999988555908,4,1,3
13452,"2011-03-25 14:19:00",259,2,590,1,1,3
13270,"2010-12-08 14:53:00",366,1,590.0000095367432,1,1,3
14133,"2011-08-02 11:34:00",129,30,590.3400017023087,2,3,3
13276,"2011-10-07 12:44:00",63,30,590.9299938678741,3,3,3
13811,"2011-06-09 09:54:00",183,14,591.75,1,2,3
16116,"2011-05-18 09:23:00",205,35,592.87999522686,1,3,3
17119,"2011-12-06 14:40:00",3,38,593.6099938154221,5,3,3
16535,"2011-12-04 15:18:00",5,31,593.749997407198,5,3,3
15442,"2011-04-05 12:24:00",248,2,593.9999771118164,1,1,3
12917,"2011-08-03 16:42:00",128,2,593.9999771118164,2,1,3
14108,"2011-11-09 10:41:00",30,35,594.159994661808,4,3,3
16763,"2011-06-07 14:24:00",185,24,594.8999962806702,1,2,3
16654,"2011-07-21 15:23:00",141,31,594.9700000286102,2,3,3
12577,"2011-11-04 13:28:00",35,148,595.3999959677458,3,5,3
18246,"2011-11-16 11:49:00",23,4,596.0999999046326,4,1,3
15381,"2011-05-10 11:55:00",213,8,596.8500108718872,1,1,3
14645,"2011-07-06 09:15:00",156,30,597.0899977684021,2,3,3
16788,"2011-08-08 14:53:00",123,155,597.4799950122833,2,5,3
17864,"2011-11-27 11:15:00",12,102,597.4999916553497,4,4,3
16298,"2011-11-17 11:59:00",22,27,598.1999955177307,4,2,3
13959,"2011-09-21 15:06:00",79,92,598.1999976038933,2,4,3
13311,"2011-12-05 12:55:00",4,26,598.5700008422136,5,2,3
15720,"2011-11-15 14:48:00",24,128,598.7299962043762,4,5,3
14467,"2011-11-22 12:48:00",17,90,598.759999871254,4,4,3
17420,"2011-10-20 14:52:00",50,30,598.829992055893,3,3,3
14965,"2011-09-04 13:20:00",96,83,598.9999967813492,2,4,3
12521,"2011-07-20 10:51:00",142,38,599.6799932718277,2,3,3
14905,"2011-07-08 13:36:00",154,18,599.8999910354614,2,2,3
15648,"2011-05-19 15:53:00",204,28,599.9000034332275,1,2,3
12872,"2011-01-17 10:52:00",326,66,599.9700033664703,1,4,3
18211,"2011-11-14 08:10:00",25,42,600.0699985027313,4,3,3
13243,"2011-05-20 13:14:00",203,58,600.0700008273125,1,3,3
12420,"2011-10-07 08:55:00",63,29,600.3899936676025,3,2,3
18183,"2011-05-05 17:47:00",218,44,600.5199925899506,1,3,3
14609,"2011-09-28 12:54:00",72,4,601.5599852129817,2,1,3
12654,"2011-11-29 10:10:00",10,38,601.9799935817719,5,3,3
17890,"2011-01-21 11:19:00",322,94,602.0899972915649,1,4,3
16306,"2011-05-10 12:12:00",213,44,602.2700018584728,1,3,3
15366,"2011-09-25 15:01:00",75,44,602.5099928379059,2,3,3
15322,"2011-10-06 20:38:00",64,49,602.9700009822845,3,3,3
17259,"2011-07-14 15:01:00",148,124,603.3699938058853,2,4,3
12707,"2011-02-21 08:38:00",291,33,603.4199954271317,1,3,3
16134,"2011-11-18 10:05:00",21,38,603.6899985671043,4,3,3
12649,"2011-08-24 14:41:00",107,33,603.709998100996,2,3,3
12556,"2011-10-20 13:06:00",50,121,603.7099987566471,3,4,3
16732,"2011-11-08 09:54:00",31,28,603.7499960660934,4,2,3
12944,"2011-11-04 11:04:00",35,30,604.5100016593933,3,3,3
17664,"2011-11-21 11:29:00",18,43,604.6399964690208,4,3,3
14675,"2011-11-23 12:58:00",16,102,604.7499993145466,4,4,3
13558,"2011-12-04 11:24:00",5,175,605.0599974393845,5,5,3
13233,"2011-09-26 13:25:00",74,43,605.1199971437454,2,3,3
17507,"2011-03-23 11:48:00",261,88,605.5799966454506,1,4,3
13888,"2011-08-12 10:13:00",119,40,605.6299979686737,2,3,3
17849,"2011-05-05 13:46:00",218,26,605.8000010848045,1,2,3
13539,"2011-09-15 10:18:00",85,38,605.8399978280067,2,3,3
14710,"2011-11-25 14:53:00",14,139,606.1300001367927,4,5,3
12933,"2011-11-15 16:38:00",24,107,606.2799954414368,4,4,3
15573,"2011-11-08 11:38:00",31,104,607.4499961286783,4,4,3
14342,"2011-11-18 13:21:00",21,24,607.7100053727627,4,2,3
12719,"2011-12-04 13:45:00",5,42,608.0999982357025,5,3,3
15147,"2011-05-05 11:20:00",218,29,608.6499953269958,1,2,3
13933,"2011-08-22 14:03:00",109,23,608.7899923324585,2,2,3
15275,"2011-11-08 17:54:00",31,42,609.1899945735931,4,3,3
14636,"2011-11-03 16:12:00",36,28,609.8500018119812,3,2,3
13357,"2011-03-27 13:56:00",257,90,609.949996471405,1,4,3
15795,"2011-07-13 10:43:00",149,42,610.0099946856499,2,3,3
12673,"2011-12-04 13:55:00",5,42,610.5199925601482,5,3,3
13731,"2011-05-04 14:33:00",219,38,610.5899985432625,1,3,3
14152,"2011-09-25 12:54:00",75,50,611.0899928808212,2,3,3
16109,"2011-05-05 09:17:00",218,18,611.8799915313721,1,2,3
15645,"2011-11-21 11:55:00",18,52,612.0099906921387,4,3,3
15232,"2011-08-18 16:27:00",113,31,612.0600044727325,2,3,3
18149,"2011-10-20 12:04:00",50,16,612.0800041556358,3,2,3
15073,"2011-11-30 10:44:00",9,76,612.4299962520599,5,4,3
13914,"2011-12-06 10:54:00",3,34,613.9499931335449,5,3,3
16566,"2011-11-24 16:34:00",15,19,614.0099905729294,4,2,3
13145,"2011-10-31 12:45:00",39,7,614.7699918746948,3,1,3
16005,"2011-11-27 13:47:00",12,218,615.3899953365326,4,5,3
15215,"2011-10-26 12:28:00",44,43,615.989990234375,3,3,3
16311,"2011-11-22 08:54:00",17,37,616.2599940299988,4,3,3
13925,"2011-11-03 13:00:00",36,45,616.6500000953674,3,3,3
16442,"2011-12-08 11:43:00",1,174,616.7899958267808,5,5,3
14377,"2011-06-01 13:32:00",191,11,617.0499973297119,1,1,3
13496,"2011-11-29 10:58:00",10,36,617.9300020933151,5,3,3
14593,"2011-11-18 12:48:00",21,152,617.98999453336,4,5,3
13301,"2011-08-28 11:25:00",103,81,618.0899982154369,2,4,3
12596,"2011-10-19 13:02:00",51,27,618.2700002491474,3,2,3
16613,"2011-09-30 15:52:00",70,30,618.5899996757507,3,3,3
13493,"2011-03-09 15:35:00",275,8,618.6300058364868,1,1,3
14529,"2011-10-10 15:27:00",60,229,620.0399951413274,3,5,3
12667,"2011-10-12 17:00:00",58,33,620.1299979686737,3,3,3
16141,"2011-09-12 13:11:00",88,30,620.3999915122986,2,3,3
13402,"2011-08-04 15:51:00",127,39,621.2300001382828,2,3,3
17640,"2011-09-14 09:13:00",86,5,621.6599946022034,2,1,3
16915,"2011-11-30 16:39:00",9,57,621.6799973249435,5,3,3
18217,"2011-11-10 13:18:00",29,31,621.7499975562096,4,3,3
17867,"2011-11-09 14:15:00",30,81,622.749992787838,4,4,3
15182,"2011-07-08 13:37:00",154,29,622.8499925136566,2,2,3
17499,"2011-02-23 09:14:00",289,40,622.8799957931042,1,3,3
15258,"2011-06-24 12:30:00",168,34,623.1599924564362,2,3,3
13368,"2011-03-28 09:59:00",256,29,623.3999950885773,1,2,3
16718,"2010-12-05 13:03:00",369,45,623.7499923706055,1,3,3
16750,"2011-10-26 12:48:00",44,95,623.9299949705601,3,4,3
14382,"2011-11-13 16:18:00",26,131,626.0699906051159,4,5,3
18218,"2011-05-17 14:16:00",206,24,626.3800045847893,1,2,3
14036,"2011-02-28 09:26:00",284,38,626.6499916315079,1,3,3
15402,"2011-07-14 12:17:00",148,42,626.7699897587299,2,3,3
13546,"2011-11-27 14:50:00",12,98,626.9899997413158,4,4,3
15028,"2011-12-01 14:06:00",8,48,627.129994392395,5,3,3
13388,"2011-08-10 13:35:00",121,36,627.1499974727631,2,3,3
16022,"2011-03-24 13:16:00",260,76,628.2799962759018,1,4,3
14687,"2011-08-25 11:59:00",106,15,628.3799982070923,2,2,3
13525,"2011-11-25 12:01:00",14,6,628.7800121307373,4,1,3
13046,"2011-11-09 08:36:00",30,35,629.3099975585938,4,3,3
17994,"2011-08-10 11:43:00",121,84,629.6900011301041,2,4,3
17990,"2011-04-17 11:44:00",236,29,630.8399956822395,1,2,3
15244,"2011-10-05 13:19:00",65,34,631.569998562336,3,3,3
14021,"2011-07-07 15:46:00",155,22,631.8999917507172,2,2,3
13822,"2011-12-04 12:13:00",5,96,631.9999900609255,5,4,3
14301,"2011-08-24 09:04:00",107,16,632.0399944782257,2,2,3
14220,"2011-04-06 13:23:00",247,21,632.3999977111816,1,2,3
13892,"2011-11-13 11:50:00",26,27,632.9699926376343,4,2,3
15045,"2011-07-11 11:33:00",151,13,633.6599994897842,2,1,3
14000,"2011-05-17 13:44:00",206,16,633.7099994421005,1,2,3
17985,"2011-11-17 14:24:00",22,23,634.949990272522,4,2,3
15297,"2011-11-29 16:32:00",10,41,635.039999961853,5,3,3
15100,"2011-01-13 17:09:00",330,6,635.0999889373779,1,1,3
16139,"2011-11-21 08:37:00",18,31,635.4099878370762,4,3,3
15773,"2011-12-04 12:48:00",5,10,635.680013448,5,1,3
15384,"2011-06-23 10:57:00",169,43,635.7599963843822,2,3,3
15829,"2011-09-01 16:45:00",99,51,636.1399983465672,2,3,3
14481,"2011-06-28 10:38:00",164,30,636.5100032091141,2,3,3
14128,"2011-10-10 12:00:00",60,46,637.4999970495701,3,3,3
14664,"2011-11-20 10:59:00",19,99,637.8899963796139,4,4,3
14754,"2011-10-26 12:01:00",44,41,638.0499989688396,3,3,3
18160,"2011-10-13 15:50:00",57,39,638.059996843338,3,3,3
16444,"2011-10-24 13:50:00",46,86,638.7700012922287,3,4,3
17515,"2011-11-08 14:04:00",31,87,639.0199942588806,3,4,3
15919,"2011-11-20 11:28:00",19,143,639.8899917602539,4,5,3
12631,"2011-10-13 13:53:00",57,31,640.5000004768372,3,3,3
13318,"2011-12-08 18:51:00",1,20,640.7599973678589,5,2,3
13417,"2011-12-05 08:49:00",4,28,640.829996585846,5,2,3
12624,"2011-08-25 15:04:00",106,38,641.1299970149994,2,3,3
16554,"2011-12-06 14:52:00",3,74,641.5499951541424,5,4,3
17046,"2011-07-05 14:24:00",157,22,642.01999604702,2,2,3
17779,"2011-11-18 14:15:00",21,84,642.1699975728989,4,4,3
13034,"2011-10-16 12:21:00",54,37,642.7700020074844,3,3,3
14020,"2011-11-23 09:22:00",16,39,642.799998909235,4,3,3
16431,"2011-05-10 14:09:00",213,83,642.8100042045116,1,4,3
12612,"2011-10-13 12:12:00",57,21,643.5899934768677,3,2,3
14126,"2011-12-02 11:45:00",7,16,643.629985332489,5,2,3
16157,"2011-11-24 11:41:00",15,19,644.239990234375,4,2,3
17312,"2011-07-24 11:52:00",138,14,644.2999904155731,2,2,3
14829,"2011-11-10 16:16:00",29,45,644.6499981880188,4,3,3
14855,"2011-08-12 14:02:00",119,20,645.6500008106232,2,2,3
17545,"2011-10-27 14:04:00",43,145,645.9599945060909,3,5,3
15651,"2011-11-03 08:41:00",36,32,646.2999927699566,3,3,3
12589,"2011-11-11 10:19:00",28,35,646.6800007820129,4,3,3
17373,"2011-10-30 15:28:00",40,57,646.9199975132942,3,3,3
15643,"2011-06-13 17:19:00",179,36,647.3999992012978,1,3,3
13564,"2011-07-18 14:35:00",144,85,647.7399788200855,2,4,3
16573,"2011-09-27 11:17:00",73,46,648.4099975526333,2,3,3
13430,"2011-11-21 08:19:00",18,54,648.689994931221,4,3,3
15205,"2011-09-15 19:36:00",85,38,648.8299967050552,2,3,3
15098,"2011-06-10 15:39:00",182,5,649.5,1,1,3
16969,"2011-10-31 13:12:00",39,42,650.4099943637848,3,3,3
15571,"2011-11-28 10:02:00",11,57,650.4299840331078,5,3,3
16469,"2011-11-16 12:25:00",23,182,650.4299940168858,4,5,3
16734,"2011-10-18 13:44:00",52,53,650.5099956989288,3,3,3
16362,"2011-11-07 13:01:00",32,90,652.0699911117554,3,4,3
17523,"2011-11-28 13:20:00",11,33,652.7400076687336,5,3,3
14548,"2011-07-12 12:19:00",150,4,652.7999877929688,2,1,3
14044,"2011-11-13 12:05:00",26,209,652.8199963867664,4,5,3
16014,"2011-11-04 11:23:00",35,148,653.1299986243248,3,5,3
18151,"2011-07-28 11:35:00",134,38,653.3499960899353,2,3,3
17398,"2011-08-17 09:48:00",114,38,653.3799932003021,2,3,3
14651,"2011-10-03 15:52:00",67,102,654.5999999940395,3,4,3
16774,"2011-10-03 12:41:00",67,49,654.9199930727482,3,3,3
14894,"2011-09-15 13:51:00",85,23,655.749992609024,2,2,3
16127,"2011-10-31 13:58:00",39,40,656.2499936819077,3,3,3
15197,"2011-12-01 08:14:00",8,36,656.4399955868721,5,3,3
16708,"2011-10-25 12:20:00",45,27,656.6299996376038,3,2,3
13049,"2011-10-06 15:31:00",64,14,656.6799962520599,3,2,3
15677,"2011-10-21 15:36:00",49,33,657.229996919632,3,3,3
12616,"2011-09-15 17:02:00",85,36,657.2499966621399,2,3,3
17459,"2011-10-27 13:25:00",43,111,657.2999949157238,3,4,3
14818,"2011-09-27 11:01:00",73,48,657.7999945282936,2,3,3
16696,"2011-07-27 14:23:00",135,10,657.899983882904,2,1,3
17874,"2011-06-07 12:54:00",185,47,658.259992480278,1,3,3
14150,"2011-11-04 10:05:00",35,26,658.6399998366833,3,2,3
16357,"2011-11-06 16:04:00",33,34,658.8799912929535,3,3,3
13759,"2011-11-06 14:47:00",33,25,659.4099969863892,3,2,3
13518,"2011-09-15 10:29:00",85,38,659.4399976730347,2,3,3
15492,"2011-11-11 14:53:00",28,35,659.4599968492985,4,3,3
13028,"2011-11-17 11:10:00",22,47,659.6799964904785,4,3,3
14603,"2011-03-10 10:27:00",274,2,659.9999904632568,1,1,3
14451,"2011-10-10 13:38:00",60,109,662.5899969339371,3,4,3
17462,"2011-10-19 13:36:00",51,28,662.9400005340576,3,2,3
14198,"2011-12-05 16:34:00",4,44,663.4999956488609,5,3,3
17423,"2011-10-25 16:49:00",45,28,663.6300024986267,3,2,3
13240,"2011-09-04 14:08:00",96,67,663.6499935388565,2,4,3
14720,"2011-12-04 12:02:00",5,37,663.8099935054779,5,3,3
15700,"2011-06-20 16:53:00",172,89,664.0300003886223,2,4,3
16208,"2011-10-26 11:36:00",44,66,664.2599922716618,3,4,3
13963,"2011-02-04 14:43:00",308,35,664.5399980545044,1,3,3
16056,"2011-10-25 15:19:00",45,68,664.849996805191,3,4,3
15038,"2011-10-27 14:42:00",43,133,665.5899907946587,3,5,3
17105,"2011-07-03 15:53:00",159,90,665.7799980044365,2,4,3
17777,"2011-11-15 12:02:00",24,194,665.8599965572357,4,5,3
13741,"2011-09-29 09:19:00",71,35,666.3299947977066,2,3,3
15400,"2011-09-08 13:57:00",92,13,666.6999912261963,2,1,3
14356,"2011-10-10 17:16:00",60,38,666.9399968385696,3,3,3
16268,"2011-09-29 18:30:00",71,45,667.6499972045422,3,3,3
18022,"2011-11-04 12:45:00",35,191,668.1099933944643,3,5,3
15031,"2011-12-05 14:19:00",4,111,668.140002310276,5,4,3
16383,"2011-09-26 12:45:00",74,102,668.3599974215031,2,4,3
12418,"2011-08-19 11:08:00",112,34,668.5799892246723,2,3,3
14643,"2011-06-22 14:41:00",170,34,668.609984755516,2,3,3
17299,"2011-11-28 12:01:00",11,57,669.1099913418293,5,3,3
15951,"2011-12-08 18:57:00",1,43,669.5699961185455,5,3,3
12638,"2011-11-06 13:11:00",33,39,671.6899942159653,3,3,3
17883,"2011-12-06 17:49:00",3,145,671.7699972689152,5,5,3
14628,"2011-09-09 14:58:00",91,24,671.9599982500076,2,2,3
13623,"2011-11-09 12:00:00",30,86,672.439997792244,4,4,3
18121,"2011-07-13 12:53:00",149,32,673.0999999046326,2,3,3
14504,"2011-10-23 16:00:00",47,107,673.2599954605103,3,4,3
13951,"2011-06-16 16:43:00",176,39,674.4499958753586,2,3,3
17749,"2011-06-14 15:45:00",178,35,674.5199950933456,2,3,3
13464,"2011-10-12 15:01:00",58,41,674.6799986064434,3,3,3
16449,"2011-06-02 11:07:00",190,43,674.6900007724762,1,3,3
13355,"2011-08-09 14:48:00",122,32,674.6999957561493,2,3,3
16418,"2011-10-26 12:39:00",44,102,675.2699939608574,3,4,3
13325,"2011-09-19 10:36:00",81,12,675.3000026345253,2,1,3
15626,"2011-09-26 10:03:00",74,49,675.7999960184097,2,3,3
16377,"2011-03-17 15:41:00",267,5,676.1999863386154,1,1,3
13040,"2011-12-01 10:38:00",8,43,676.9899967312813,5,3,3
15669,"2011-10-30 16:03:00",40,35,677.6899946331978,3,3,3
13607,"2011-10-30 16:17:00",40,98,678.0099967718124,3,4,3
14788,"2011-12-02 17:06:00",7,30,679.439990490675,5,3,3
16642,"2011-12-05 11:31:00",4,35,679.8299949169159,5,3,3
16872,"2011-09-23 16:05:00",77,7,680.0199694633484,2,1,3
13524,"2011-10-30 12:34:00",40,27,680.1799991130829,3,2,3
15181,"2011-10-04 13:58:00",66,18,680.2799866199493,3,2,3
15304,"2011-10-10 10:23:00",60,26,680.2999982833862,3,2,3
13238,"2011-11-28 15:30:00",11,32,680.8299822807312,4,3,3
12478,"2011-12-06 09:56:00",3,36,680.9899959564209,5,3,3
12410,"2011-02-11 15:47:00",301,28,681.0799987316132,1,2,3
16212,"2011-11-20 13:00:00",19,43,681.1899938583374,4,3,3
18135,"2011-11-10 19:32:00",29,20,681.9099996089935,4,2,3
13548,"2011-09-04 14:50:00",96,124,682.4099985659122,2,4,3
15582,"2011-11-15 09:55:00",24,44,682.91000187397,4,3,3
12838,"2011-11-06 12:20:00",33,123,683.1300005018711,3,4,3
14222,"2011-06-15 16:42:00",177,41,683.169998049736,2,3,3
12942,"2011-07-31 14:39:00",131,75,683.8999976217747,2,4,3
16495,"2011-12-06 13:20:00",3,97,684.4099956452847,5,4,3
16122,"2011-09-27 15:34:00",73,38,684.4199869036674,2,3,3
14959,"2011-10-11 16:28:00",59,61,684.9700022935867,3,4,3
14009,"2011-05-25 15:47:00",198,44,685.929996907711,1,3,3
12658,"2011-11-21 10:22:00",18,36,686.0499966144562,4,3,3
16309,"2011-09-09 12:26:00",91,44,686.669992685318,2,3,3
14201,"2011-10-10 13:27:00",60,39,688.0400021076202,3,3,3
14111,"2011-11-25 13:44:00",14,11,688.5999987125397,4,1,3
13799,"2011-08-15 12:07:00",116,39,688.85999751091,2,3,3
17502,"2011-11-30 13:13:00",9,28,689.0999999046326,5,2,3
18196,"2011-09-05 16:22:00",95,141,689.1299982964993,2,5,3
13023,"2011-10-06 16:27:00",64,40,689.8999946117401,3,3,3
18085,"2011-01-13 15:17:00",330,29,689.9499893188477,1,2,3
16015,"2011-12-06 10:58:00",3,184,690.5399966612458,5,5,3
13838,"2011-12-04 11:00:00",5,174,691.7299957275391,5,5,3
17733,"2011-11-01 08:16:00",38,35,692.1899886131287,3,3,3
17198,"2011-11-16 10:39:00",23,96,692.2199955284595,4,4,3
13601,"2011-10-25 17:31:00",45,99,693.3199917972088,3,4,3
12925,"2011-12-05 11:11:00",4,45,694.0499975681305,5,3,3
12413,"2011-10-04 09:00:00",66,40,694.149994134903,3,3,3
17397,"2011-11-17 14:08:00",22,92,696.4099971652031,4,4,3
13596,"2011-12-04 12:01:00",5,166,697.0399956405163,5,5,3
15053,"2011-12-05 12:08:00",4,71,697.7899979054928,5,4,3
17796,"2011-10-30 15:38:00",40,82,697.8999916911125,3,4,3
13258,"2011-11-28 09:31:00",11,38,698.5799934267998,4,3,3
15800,"2011-08-24 14:23:00",107,119,699.0799945294857,2,4,3
17734,"2011-10-17 12:33:00",53,43,700.6299993991852,3,3,3
17321,"2011-12-01 13:41:00",8,107,700.8599945902824,5,4,3
14867,"2011-06-07 11:39:00",185,37,701.329995393753,1,3,3
16997,"2011-02-24 17:28:00",288,12,702.0000171661377,1,1,3
15574,"2011-06-15 12:01:00",177,168,702.2499945312738,2,5,3
16730,"2011-10-18 14:11:00",52,84,702.7899911999702,3,4,3
15103,"2011-11-08 14:53:00",31,35,703.360000282526,4,3,3
18082,"2011-11-14 12:45:00",25,73,703.3699947297573,4,4,3
12883,"2011-11-15 09:32:00",24,42,703.4699968099594,4,3,3
16140,"2011-10-18 10:59:00",52,37,703.7700036764145,3,3,3
17934,"2011-10-19 11:16:00",51,21,704.2500004768372,3,2,3
16882,"2011-10-04 10:42:00",66,39,705.1199966073036,3,3,3
14880,"2011-09-23 13:42:00",77,47,706.1899976730347,2,3,3
17526,"2011-12-08 18:56:00",1,23,706.6999886631966,5,2,3
16364,"2011-11-28 11:27:00",11,53,707.0399978160858,5,3,3
12453,"2011-07-28 14:08:00",134,43,707.0899955630302,2,3,3
12781,"2011-11-18 15:45:00",21,30,707.7199966907501,4,3,3
12427,"2011-11-28 10:48:00",11,35,708.3699963092804,4,3,3
16136,"2011-10-11 09:10:00",59,37,709.3799993991852,3,3,3
14127,"2011-08-09 10:49:00",122,44,709.7099871635437,2,3,3
17472,"2011-06-01 14:57:00",191,181,710.2899982333183,1,5,3
13249,"2011-09-08 13:26:00",92,23,711.4099926352501,2,2,3
17179,"2011-06-14 16:48:00",178,80,711.790000975132,1,4,3
13705,"2011-12-02 12:32:00",7,28,711.8599989414215,5,2,3
15855,"2011-07-26 10:20:00",136,80,712.2400025725365,2,4,3
17642,"2011-08-12 09:11:00",119,40,712.2899907529354,2,3,3
13416,"2011-10-27 08:56:00",43,19,712.4999904632568,3,2,3
17761,"2011-11-07 10:23:00",32,19,712.779999256134,3,2,3
13147,"2011-11-29 13:59:00",10,4,712.7999725341797,5,1,3
13169,"2011-10-07 12:11:00",63,13,712.8799996376038,3,1,3
15757,"2011-10-05 12:14:00",65,45,714.419993698597,3,3,3
15330,"2011-11-07 17:50:00",32,13,714.9599815011024,3,1,3
18133,"2011-05-12 15:19:00",211,2,715.5000016093254,1,1,3
17029,"2011-08-21 11:06:00",110,2,715.9999847412109,2,1,3
12535,"2011-09-09 08:48:00",91,34,716.349986076355,2,3,3
15274,"2011-12-05 16:57:00",4,47,716.5699985027313,5,3,3
17884,"2011-12-06 11:33:00",3,117,717.4499980211258,5,4,3
14725,"2011-11-15 12:42:00",24,52,718.0799967646599,4,3,3
14179,"2011-10-30 12:07:00",40,165,719.7799948751926,3,5,3
16023,"2011-10-24 16:34:00",46,101,719.8099940121174,3,4,3
18062,"2011-06-19 14:47:00",173,27,720.5199925899506,2,2,3
13370,"2010-12-08 15:57:00",366,44,721.3199931383133,1,3,3
15272,"2011-10-13 12:59:00",57,63,721.9399944245815,3,4,3
14869,"2011-12-06 10:55:00",3,72,721.9499922692776,5,4,3
17521,"2011-11-15 14:00:00",24,46,721.9600044488907,4,3,3
15584,"2011-11-16 10:55:00",23,125,722.6099920868874,4,5,3
15561,"2011-11-28 11:07:00",11,31,722.7399945259094,4,3,3
12475,"2011-10-17 10:10:00",53,36,723.3799969255924,3,3,3
13736,"2011-12-04 15:19:00",5,194,723.9999989569187,5,5,3
12468,"2011-07-19 13:42:00",143,40,724.0400027036667,2,3,3
15636,"2011-09-11 11:17:00",89,25,724.7599964141846,2,2,3
12723,"2011-12-06 10:19:00",3,69,725.0700005292892,5,4,3
14055,"2011-08-25 15:04:00",106,10,725.6400113105774,2,1,3
13236,"2011-11-15 12:50:00",24,39,727.2700028419495,4,3,3
17666,"2011-12-06 09:06:00",3,18,728.1599929332733,5,2,3
13950,"2011-11-28 14:44:00",11,36,728.5599956512451,4,3,3
13077,"2011-12-08 19:24:00",1,112,729.2699957340956,5,4,3
18035,"2011-11-04 12:39:00",35,53,730.4000064134598,3,3,3
14778,"2011-08-04 15:23:00",127,35,730.8599981069565,2,3,3
16491,"2011-10-24 10:18:00",46,39,731.4999924898148,3,3,3
16099,"2011-10-20 13:13:00",50,39,731.8999840021133,3,3,3
13575,"2011-11-16 13:14:00",23,46,732.069995880127,4,3,3
17812,"2011-11-27 11:47:00",12,141,732.1600022315979,4,5,3
16256,"2011-03-27 12:14:00",257,14,732.6300024986267,1,2,3
17692,"2011-08-04 14:01:00",127,47,733.4399981796741,2,3,3
12465,"2011-12-02 11:34:00",7,51,733.8900012969971,5,3,3
16146,"2011-07-05 14:20:00",157,29,734.1300013065338,2,2,3
17034,"2011-11-23 15:14:00",16,32,734.5700005590916,4,3,3
18156,"2011-11-27 12:24:00",12,140,734.9399906694889,4,5,3
17979,"2011-11-04 12:05:00",35,147,737.8099982142448,3,5,3
12976,"2011-05-12 09:55:00",211,22,738.6000116765499,1,2,3
14756,"2011-11-24 18:13:00",15,38,738.9599952101707,4,3,3
12603,"2011-11-18 10:42:00",21,3,739.1999893188477,4,1,3
16924,"2011-11-18 12:53:00",21,89,739.4999889135361,4,4,3
13329,"2011-11-08 10:29:00",31,19,740.3999945223331,3,2,3
15252,"2011-11-03 13:30:00",36,44,740.7799918055534,3,3,3
17974,"2011-11-15 11:37:00",24,179,740.7899962812662,4,5,3
13900,"2011-06-09 19:26:00",183,43,740.94999563694,1,3,3
13753,"2011-02-25 12:48:00",287,35,741.2599992156029,1,3,3
12374,"2011-11-14 15:37:00",25,33,742.930002450943,4,3,3
13354,"2011-09-29 13:17:00",71,51,743.5299948453903,2,3,3
16770,"2011-10-13 12:21:00",57,146,744.8999945819378,3,5,3
14790,"2011-11-23 09:28:00",16,46,745.0599943697453,4,3,3
14050,"2011-11-08 10:00:00",31,54,746.3600009977818,4,3,3
16261,"2011-11-22 17:23:00",17,124,746.8299919068813,4,5,3
15533,"2011-11-20 15:35:00",19,86,746.9199905991554,4,4,3
15618,"2011-11-07 08:34:00",32,49,747.0300025939941,3,3,3
17114,"2011-12-04 12:17:00",5,135,747.2199934124947,5,5,3
15831,"2011-10-12 13:14:00",58,69,747.7599968314171,3,4,3
15656,"2011-10-25 14:56:00",45,47,748.4999964237213,3,3,3
15074,"2011-08-26 14:45:00",105,42,748.8699977397919,2,3,3
17411,"2011-11-27 14:25:00",12,43,748.9399976730347,4,3,3
14923,"2011-10-20 11:51:00",50,44,749.0999987125397,3,3,3
17146,"2011-08-26 12:44:00",105,35,749.7799961566925,2,3,3
13730,"2011-07-27 08:35:00",135,43,752.599996805191,2,3,3
