RANK,CUSTOMER_ID,REVENUE
2007,13575,732.069995880127
2008,16099,731.8999840021133
2009,16491,731.4999924898148
2010,14778,730.8599981069565
2011,18035,730.4000064134598
2012,13077,729.2699957340956
2013,13950,728.5599956512451
2014,17666,728.1599929332733
2015,13236,727.2700028419495
2016,14055,725.6400113105774
2017,12723,725.0700005292892
2018,15636,724.7599964141846
2019,12468,724.0400027036667
2020,13736,723.9999989569187
2021,12475,723.3799969255924
2022,15561,722.7399945259094
2023,15584,722.6099920868874
2024,17521,721.9600044488907
2025,14869,721.9499922692776
2026,15272,721.9399944245815
2027,13370,721.3199931383133
2028,18062,720.5199925899506
2029,16023,719.8099940121174
2030,14179,719.7799948751926
2031,14725,718.0799967646599
2032,17884,717.4499980211258
2033,15274,716.5699985027313
2034,12535,716.349986076355
2035,17029,715.9999847412109
2036,18133,715.5000016093254
2037,15330,714.9599815011024
2038,15757,714.419993698597
2039,13169,712.8799996376038
2040,13147,712.7999725341797
2041,17761,712.779999256134
2042,13416,712.4999904632568
2043,17642,712.2899907529354
2044,15855,712.2400025725365
2045,13705,711.8599989414215
2046,17179,711.790000975132
2047,13249,711.4099926352501
2048,17472,710.2899982333183
2049,14127,709.7099871635437
2050,16136,709.3799993991852
2051,12427,708.3699963092804
2052,12781,707.7199966907501
2053,12453,707.0899955630302
2054,16364,707.0399978160858
2055,17526,706.6999886631966
2056,14880,706.1899976730347
2057,16882,705.1199966073036
2058,17934,704.2500004768372
2059,16140,703.7700036764145
2060,12883,703.4699968099594
2061,18082,703.3699947297573
2062,15103,703.360000282526
2063,16730,702.7899911999702
2064,15574,702.2499945312738
2065,16997,702.0000171661377
2066,14867,701.329995393753
2067,17321,700.8599945902824
2068,17734,700.6299993991852
2069,15800,699.0799945294857
2070,13258,698.5799934267998
2071,17796,697.8999916911125
2072,15053,697.7899979054928
2073,13596,697.0399956405163
2074,17397,696.4099971652031
2075,12413,694.149994134903
2076,12925,694.0499975681305
2077,13601,693.3199917972088
2078,17198,692.2199955284595
2079,17733,692.1899886131287
2080,13838,691.7299957275391
2081,16015,690.5399966612458
2082,18085,689.9499893188477
2083,13023,689.8999946117401
2084,18196,689.1299982964993
2085,17502,689.0999999046326
2086,13799,688.85999751091
2087,14111,688.5999987125397
2088,14201,688.0400021076202
2089,16309,686.669992685318
2090,12658,686.0499966144562
2091,14009,685.929996907711
2092,14959,684.9700022935867
2093,16122,684.4199869036674
2094,16495,684.4099956452847
2095,12942,683.8999976217747
2096,14222,683.169998049736
2097,12838,683.1300005018711
2098,15582,682.91000187397
2099,13548,682.4099985659122
2100,18135,681.9099996089935
2101,16212,681.1899938583374
2102,12410,681.0799987316132
2103,12478,680.9899959564209
2104,13238,680.8299822807312
2105,15304,680.2999982833862
2106,15181,680.2799866199493
2107,13524,680.1799991130829
2108,16872,680.0199694633484
2109,16642,679.8299949169159
2110,14788,679.439990490675
2111,13607,678.0099967718124
2112,15669,677.6899946331978
2113,13040,676.9899967312813
2114,16377,676.1999863386154
2115,15626,675.7999960184097
2116,13325,675.3000026345253
2117,16418,675.2699939608574
2118,13355,674.6999957561493
2119,16449,674.6900007724762
2120,13464,674.6799986064434
2121,17749,674.5199950933456
2122,13951,674.4499958753586
2123,14504,673.2599954605103
2124,18121,673.0999999046326
2125,13623,672.439997792244
2126,14628,671.9599982500076
2127,17883,671.7699972689152
2128,12638,671.6899942159653
2129,15951,669.5699961185455
2130,17299,669.1099913418293
2131,14643,668.609984755516
2132,12418,668.5799892246723
2133,16383,668.3599974215031
2134,15031,668.140002310276
2135,18022,668.1099933944643
2136,16268,667.6499972045422
2137,14356,666.9399968385696
2138,15400,666.6999912261963
2139,13741,666.3299947977066
2140,17777,665.8599965572357
2141,17105,665.7799980044365
2142,15038,665.5899907946587
2143,16056,664.849996805191
2144,13963,664.5399980545044
2145,16208,664.2599922716618
2146,15700,664.0300003886223
2147,14720,663.8099935054779
2148,13240,663.6499935388565
2149,17423,663.6300024986267
2150,14198,663.4999956488609
2151,17462,662.9400005340576
2152,14451,662.5899969339371
2153,14603,659.9999904632568
2154,13028,659.6799964904785
2155,15492,659.4599968492985
2156,13518,659.4399976730347
2157,13759,659.4099969863892
2158,16357,658.8799912929535
2159,14150,658.6399998366833
2160,17874,658.259992480278
2161,16696,657.899983882904
2162,14818,657.7999945282936
2163,17459,657.2999949157238
2164,12616,657.2499966621399
2165,15677,657.229996919632
2166,13049,656.6799962520599
2167,16708,656.6299996376038
2168,15197,656.4399955868721
2169,16127,656.2499936819077
2170,14894,655.749992609024
2171,16774,654.9199930727482
2172,14651,654.5999999940395
2173,17398,653.3799932003021
2174,18151,653.3499960899353
2175,16014,653.1299986243248
2176,14044,652.8199963867664
2177,14548,652.7999877929688
2178,17523,652.7400076687336
2179,16362,652.0699911117554
2180,16734,650.5099956989288
2181,16469,650.4299940168858
2182,15571,650.4299840331078
2183,16969,650.4099943637848
2184,15098,649.5
2185,15205,648.8299967050552
2186,13430,648.689994931221
2187,16573,648.4099975526333
2188,13564,647.7399788200855
2189,15643,647.3999992012978
2190,17373,646.9199975132942
2191,12589,646.6800007820129
2192,15651,646.2999927699566
2193,17545,645.9599945060909
2194,14855,645.6500008106232
2195,14829,644.6499981880188
2196,17312,644.2999904155731
2197,16157,644.239990234375
2198,14126,643.629985332489
2199,12612,643.5899934768677
2200,16431,642.8100042045116
2201,14020,642.799998909235
2202,13034,642.7700020074844
2203,17779,642.1699975728989
2204,17046,642.01999604702
2205,16554,641.5499951541424
2206,12624,641.1299970149994
2207,13417,640.829996585846
2208,13318,640.7599973678589
2209,12631,640.5000004768372
2210,15919,639.8899917602539
2211,17515,639.0199942588806
2212,16444,638.7700012922287
2213,18160,638.059996843338
2214,14754,638.0499989688396
2215,14664,637.8899963796139
2216,14128,637.4999970495701
2217,14481,636.5100032091141
2218,15829,636.1399983465672
2219,15384,635.7599963843822
2220,15773,635.680013448
2221,16139,635.4099878370762
2222,15100,635.0999889373779
2223,15297,635.039999961853
2224,17985,634.949990272522
2225,14000,633.7099994421005
2226,15045,633.6599994897842
2227,13892,632.9699926376343
2228,14220,632.3999977111816
2229,14301,632.0399944782257
2230,13822,631.9999900609255
2231,14021,631.8999917507172
2232,15244,631.569998562336
2233,17990,630.8399956822395
2234,17994,629.6900011301041
2235,13046,629.3099975585938
2236,13525,628.7800121307373
2237,14687,628.3799982070923
2238,16022,628.2799962759018
2239,13388,627.1499974727631
2240,15028,627.129994392395
2241,13546,626.9899997413158
2242,15402,626.7699897587299
2243,14036,626.6499916315079
2244,18218,626.3800045847893
2245,14382,626.0699906051159
2246,16750,623.9299949705601
2247,16718,623.7499923706055
2248,13368,623.3999950885773
2249,15258,623.1599924564362
2250,17499,622.8799957931042
2251,15182,622.8499925136566
2252,17867,622.749992787838
2253,18217,621.7499975562096
2254,16915,621.6799973249435
2255,17640,621.6599946022034
2256,13402,621.2300001382828
2257,16141,620.3999915122986
2258,12667,620.1299979686737
2259,14529,620.0399951413274
2260,13493,618.6300058364868
2261,16613,618.5899996757507
2262,12596,618.2700002491474
2263,13301,618.0899982154369
2264,14593,617.98999453336
2265,13496,617.9300020933151
2266,14377,617.0499973297119
2267,16442,616.7899958267808
2268,13925,616.6500000953674
2269,16311,616.2599940299988
2270,15215,615.989990234375
2271,16005,615.3899953365326
2272,13145,614.7699918746948
2273,16566,614.0099905729294
2274,13914,613.9499931335449
2275,15073,612.4299962520599
2276,18149,612.0800041556358
2277,15232,612.0600044727325
2278,15645,612.0099906921387
2279,16109,611.8799915313721
2280,14152,611.0899928808212
2281,13731,610.5899985432625
2282,12673,610.5199925601482
2283,15795,610.0099946856499
2284,13357,609.949996471405
2285,14636,609.8500018119812
2286,15275,609.1899945735931
2287,13933,608.7899923324585
2288,15147,608.6499953269958
2289,12719,608.0999982357025
2290,14342,607.7100053727627
2291,15573,607.4499961286783
2292,12933,606.2799954414368
2293,14710,606.1300001367927
2294,13539,605.8399978280067
2295,17849,605.8000010848045
2296,13888,605.6299979686737
2297,17507,605.5799966454506
2298,13233,605.1199971437454
2299,13558,605.0599974393845
2300,14675,604.7499993145466
2301,17664,604.6399964690208
2302,12944,604.5100016593933
2303,16732,603.7499960660934
2304,12556,603.7099987566471
2305,12649,603.709998100996
2306,16134,603.6899985671043
2307,12707,603.4199954271317
2308,17259,603.3699938058853
2309,15322,602.9700009822845
2310,15366,602.5099928379059
2311,16306,602.2700018584728
2312,17890,602.0899972915649
2313,12654,601.9799935817719
2314,14609,601.5599852129817
2315,18183,600.5199925899506
2316,12420,600.3899936676025
2317,13243,600.0700008273125
2318,18211,600.0699985027313
2319,12872,599.9700033664703
2320,15648,599.9000034332275
2321,14905,599.8999910354614
2322,12521,599.6799932718277
2323,14965,598.9999967813492
2324,17420,598.829992055893
2325,14467,598.759999871254
2326,15720,598.7299962043762
2327,13311,598.5700008422136
2328,13959,598.1999976038933
2329,16298,598.1999955177307
2330,17864,597.4999916553497
2331,16788,597.4799950122833
2332,14645,597.0899977684021
2333,15381,596.8500108718872
2334,18246,596.0999999046326
2335,12577,595.3999959677458
2336,16654,594.9700000286102
2337,16763,594.8999962806702
2338,14108,594.159994661808
2339,15442,593.9999771118164
2339,12917,593.9999771118164
2341,16535,593.749997407198
2342,17119,593.6099938154221
2343,16116,592.87999522686
2344,13811,591.75
2345,13276,590.9299938678741
2346,14133,590.3400017023087
2347,13270,590.0000095367432
2348,13452,590
2349,14882,589.6999988555908
2350,18123,589.4400012493134
2351,16203,589.1499996185303
2352,16723,589.1499969959259
2353,15624,588.1299951076508
2354,17351,587.1499952673912
2355,12513,586.7899967432022
2356,17360,585.7899943292141
2357,15222,585.000011920929
2358,16384,584.4999990463257
2359,16072,584.3199994564056
2360,14023,584.0699956417084
2361,13557,584.0599972605705
2362,15762,583.7500014305115
2363,16838,582.9000017642975
2364,15969,582.899994134903
2365,12426,582.7299995794892
2366,13427,582.5999955832958
2367,17970,582.5899967551231
2368,18232,582.4699920117855
2369,12695,582.0999917984009
2370,14692,582.0499998927116
2371,15768,581.8299979865551
2372,18095,580.0499968528748
2373,16906,579.7699929475784
2374,17142,579
2375,13292,578.9399960041046
2376,13314,578.6599940061569
2377,14284,578.4499971866608
2378,14410,576.2999915331602
2379,16916,576.2599977850914
2380,15550,575.6299919486046
2381,16345,575.410001039505
2382,13487,575.3999988734722
2383,14167,574.8399975299835
2384,12784,574.419994443655
2385,14323,574.2600008249283
2386,15303,574.0199983119965
2387,14176,573.9999978542328
2388,15415,572.8099998831749
2389,13379,572.5599986314774
2390,13405,572.449991941452
2391,12816,572.1999988555908
2392,17616,571.1999893188477
2393,15821,570.9599972367287
2394,14592,570.4599977433681
2395,17540,570.399994134903
2396,16667,570.129994392395
2397,12601,569.5599995851517
2398,13321,567.3600044250488
2399,18150,566.5800025463104
2400,12384,566.1599940061569
2401,17014,565.5799978673458
2402,14753,563.1499955654144
2403,17265,562.8999944329262
2404,12414,562.4099891781807
2405,13946,561.5699914693832
2406,13044,560.4699885845184
2407,14273,559.9699836969376
2408,16275,559.8699953556061
2409,14400,559.6999890804291
2410,18043,559.509997010231
2411,12866,559.1199947297573
2412,17503,558.9599952399731
2413,13800,558.3200018703938
2414,13260,557.6199946403503
2415,15339,557.5699943006039
2416,17955,557.3000038862228
2417,17295,556.9499979913235
2418,13939,556.7499961405993
2419,16385,555.8899905085564
2420,13816,555.0400024652481
2421,14805,554.6499955654144
2422,14177,554.4599892497063
2423,14891,554.3799912929535
2424,14338,554.2199985086918
2425,15068,553.3599989265203
2426,12879,552.5699920654297
2427,12363,552.0000078678131
2428,15315,551.5399992465973
2429,17674,551.0399870872498
2430,17291,550.8000068664551
2431,17235,550.0599975585938
2432,12390,549.8399973511696
2433,16340,549.069997638464
2434,16031,548.9399914443493
2435,15830,547.6999972164631
2436,16811,547.0699973106384
2437,17637,547.0599955320358
2438,17520,546.8099967241287
2439,12743,546.4299954771996
2440,17806,546.0399960279465
2441,12793,545.479998588562
2442,12987,544.9999985694885
2443,16475,544.2999963760376
2444,13617,544.1799990534782
2445,13390,544.0799946784973
2446,16927,543.0499856472015
2447,16211,542.7699911594391
2448,13278,542.7299921810627
2449,16230,542.0300004482269
2450,17447,541.530001282692
2451,17557,541.459991902113
2452,17897,541.0999957621098
2453,14997,540.979995071888
2454,13874,540.4499974250793
2455,16536,539.019996881485
2456,13812,539.0000002384186
2457,14496,538.8100028038025
2458,15452,538.7299927175045
2459,14618,538.590000629425
2460,15539,538.4599977731705
2461,16278,537.8299975395203
2462,17345,537.7399986386299
2463,14474,537.7099981307983
2464,14539,537.4799965620041
2465,16206,537.0600000917912
2466,15043,536.9999885559082
2467,16804,536.9899944067001
2468,12559,536.2099943757057
2469,13894,535.9699959754944
2470,16142,535.3399983346462
2471,12988,535.319996714592
2472,13000,534.8499923944473
2473,13385,534.5699936747551
2474,17062,534.4699988365173
2475,13434,534.2399990558624
2476,17443,534.2399711608887
2477,15756,532.9599947929382
2478,15825,532.9399974346161
2479,16706,531.349994763732
2480,14265,530.1799972057343
2481,18159,530.1500005722046
2482,16933,530.0799972489476
2483,14002,529.7299949526787
2484,14463,529.6199865341187
2485,16185,529.4099971055984
2486,17631,528.3299951553345
2487,17623,527.0499982833862
2488,18252,526.6699974238873
2489,17888,525.7799943983555
2490,17290,525.2399973869324
2491,15891,524.5199944078922
2492,13721,524.1399989128113
2493,17329,523.1099927425385
2494,18017,522.9999899864197
2495,17712,522.9099997282028
2496,14871,522.379992544651
2497,15149,520.799994468689
2498,14873,519.6799974441528
2499,12571,519.6099987030029
2500,13643,519.4399915039539
2501,16650,518.4200006723404
2502,15030,518.2799921035767
2503,16135,517.549994468689
2504,17454,517.5299921929836
2505,18205,517.3599965572357
2506,12811,514.8500006198883
2507,15246,514.149995803833
2508,17513,513.2000017166138
2509,17805,512.3099963665009
2510,17429,512.1199944615364
2511,14034,512.0200044810772
2512,15467,511.880003452301
2513,12582,511.3600001335144
2514,14851,511.3499948978424
2515,15655,511.3199943602085
2516,16561,511.119998216629
2517,16325,510.53999948501587
2518,12904,509.5800014436245
2519,12436,509.00999450683594
2520,15417,508.79998993873596
2521,17391,508.7999725341797
2522,14317,508.5799994468689
2523,17958,508.45999336242676
2524,17415,507.8400025367737
2525,14158,507.6599933207035
2526,14820,507.2900000810623
2527,15721,507.079993724823
2528,16960,507.04999700188637
2529,13885,506.79999804496765
2530,17480,506.5100028514862
2531,16614,506.1899938583374
2532,14014,505.17999106645584
2533,15469,504.499995470047
2534,12863,504.20000171661377
2535,12991,503.75999960303307
2536,17630,503.59999561309814
2537,15006,502.08999821543694
2538,13865,501.5599989891052
2539,13247,501.12000012397766
2540,16616,500.4199941754341
2541,15389,500
2542,14958,499.67999330163
2543,14077,499.41999900341034
2544,15193,499.31999158859253
2545,14681,498.94999980926514
2546,15142,498.7399982511997
2547,17298,498.4199920296669
2548,16820,497.6100021600723
2549,17495,497.55999779701233
2550,16368,497.42999336123466
2551,16892,496.84000031650066
2552,15300,496.44000339508057
2553,17053,496.3799958229065
2554,17374,495.7699899673462
2555,15882,495.35999196767807
2556,16602,494.73000061511993
2557,15448,494.63999938964844
2558,16352,494.4399952888489
2559,17333,494.24998927116394
2560,12763,494.08000791072845
2561,16955,493.66999983787537
2562,13176,492.83999437093735
2563,14270,492.6499972343445
2564,15507,492.3599976301193
2565,16488,492.19999796152115
2566,13732,491.8599998950958
2567,14236,490.85999155044556
2568,15000,490.5199974179268
2569,14416,490.21999311447144
2570,18074,489.5999960899353
2571,17361,488.1999962627888
2572,13984,488.03000259399414
2573,14396,487.98999643325806
2574,15165,487.74999809265137
2575,16643,487.5100004673004
2576,15081,487.3499970436096
2577,13675,486.8199965953827
2578,17453,486.7199932336807
2579,13153,486.22000324726105
2580,12639,486.0999948978424
2581,17658,485.8799967765808
2582,15287,485.23999655246735
2583,13116,485.18999376893044
2584,16999,484.819993019104
2585,16504,484.37999591231346
2586,12809,484.3599989414215
2587,14130,483.8599984943867
2588,13531,483.79999446868896
2589,12808,483.6499946117401
2590,17555,483.2599973678589
2591,14450,483.2499937713146
2592,16603,482.4699952304363
2593,16693,482.0099985897541
2594,18216,481.74999952316284
2595,16863,481.35000172257423
2596,16518,480.91999822854996
2597,16812,479.34999561309814
2598,16008,478.77999007701874
2599,12644,477.91000056266785
2600,12479,477.2999997138977
2601,15091,476.95999816060066
2602,15344,476.5799959897995
2603,12447,476.48999786376953
2604,15780,475.2799959182739
2605,15349,473.80999824404716
2606,15557,473.6499960422516
2607,16859,473.139994263649
2608,16374,473.02999648451805
2609,14013,473.0200003385544
2610,17950,472.11999659240246
2611,17964,471.6999937593937
2612,13043,471.5700011253357
2613,16885,471.50999404489994
2614,15963,470.7599973678589
2615,15471,469.4799955487251
2616,15026,469.0000006556511
2617,13005,468.9499936103821
2618,14896,468.76999467611313
2619,14147,468.3999996185303
2620,14335,468.25999534130096
2621,14029,467.65999698638916
2622,13579,467.0399935245514
2623,13248,465.67999854683876
2624,15036,465.54999519884586
2625,17140,465.31999629735947
2626,13928,464.56999802589417
2627,16586,463.9499969482422
2628,14967,463.7999954223633
2629,15109,463.7500014305115
2630,12787,463.6599934101105
2631,17418,463.4599962234497
2632,14489,463.3799934387207
2633,14853,463.04999327659607
2634,12945,462.950003862381
2635,14331,462.6599974632263
2636,14470,461.1899989247322
2637,12391,460.88999876379967
2638,16824,460.6399986743927
2639,16805,460.58999624848366
2640,12491,460.39999890327454
2641,15535,459.8999936580658
2642,13092,459.8299914598465
2643,12355,459.39999866485596
2644,16589,459.2400028705597
2645,17880,458.9199974536896
2646,16768,458.03999519348145
2647,17392,457.90999299287796
2648,15092,457.80999279022217
2649,15121,457.71999740600586
2650,14497,457.4699966907501
2651,13398,457.3399936258793
2652,12564,456.8999991416931
2653,15589,456.5799980163574
2654,15018,456.259998716414
2655,12999,455.8799973130226
2656,15754,455.6699981689453
2657,12375,455.4199912548065
2658,15585,455.2999962568283
2659,16529,455.24999552965164
2660,15223,454.89999294281006
2661,16038,454.33000230789185
2662,13485,454.23999786376953
2663,15475,454.10999941825867
2664,17564,454.00999319553375
2665,12729,453.0099940299988
2666,18071,452.9999988079071
2667,14184,452.8900001049042
2668,12591,452.8500018119812
2669,13506,452.819996714592
2670,17460,452.6299950182438
2671,12970,452.2399946153164
2672,18158,451.7499986886978
2673,16574,451.43999910354614
2674,14173,450.83999705314636
2675,17040,449.72999650239944
2676,13489,449.52000546455383
2677,12448,449.4499990940094
2678,15739,449.1200017929077
2679,18176,448.6499979496002
2680,14780,447.68000090122223
2681,15456,447.219994276762
2682,15368,446.9399871826172
2683,15889,446.8699960112572
2684,17370,446.1799970269203
2685,18006,444.67999744415283
2686,16898,444.45999391004443
2687,14638,443.6000032424927
2688,16404,443.04999351501465
2689,18222,442.9999978840351
2690,14093,442.84999364614487
2691,16163,441.5999994277954
2692,15877,440.7799983024597
2693,17579,440.2000010609627
2694,18233,440
2694,15524,440
2696,14022,439.99999663233757
2697,16025,439.6600008010864
2698,16968,439.42999652028084
2699,13358,439.02999168634415
2700,14513,438.48999667167664
2701,15468,438.4599930047989
2702,15881,438.2399846613407
2703,14272,437.9599969089031
2704,12552,437.81999841332436
2705,16034,437.69999611377716
2706,12592,437.6000018119812
2707,15553,437.22999581694603
2708,16084,436.17999774217606
2709,15551,436.0600006580353
2710,16948,435.0199898779392
2711,16236,432.199994802475
2712,16881,432.0000171661377
2713,13338,431.81999683380127
2714,13359,431.26000022888184
2715,15976,430.9399981498718
2716,13066,430.8999986946583
2717,18106,430.69999599456787
2718,13245,430.4999964237213
2719,12795,430.4799966812134
2720,12827,430.14999306201935
2721,14998,429.86999663710594
2722,16884,429.8399976193905
2723,15450,429.8399975299835
2724,15230,429.5999929010868
2725,13602,428.8899939060211
2726,15957,428.8899917602539
2727,16324,428.679999768734
2728,12452,428.5699987411499
2729,17869,428.18000051379204
2730,15360,427.9299986362457
2731,12725,427.80000019073486
2732,12740,427.6000027656555
2733,15994,427.0699955224991
2734,13171,426.80999633669853
2735,17223,426.7899984717369
2736,15930,426.62999296188354
2737,15406,426.6099964082241
2738,15639,425.3199955523014
2739,16780,425.18999856710434
2740,15646,425.1399984359741
2741,17134,424.99999737739563
2742,17371,423.88999462127686
2743,13140,423.7199994325638
2744,16119,423.3600013256073
2745,15012,423.0399952530861
2746,18034,422.87999391555786
2747,17525,422.6999969482422
2748,18240,422.57998448610306
2749,16233,422.1300003528595
2750,17232,421.5199934244156
2751,14757,420.50000190734863
2752,15206,420.2999939918518
2753,14124,419.5799913108349
2754,15361,418.91998529434204
2755,15967,418.8299961090088
2756,12593,418.0999994277954
2757,17701,417.9499988555908
2758,15433,417.8700005412102
2759,16629,417.72999516129494
2760,16737,417.60001373291016
2761,13473,417.53999638557434
2762,12833,417.3800003528595
2763,18001,417.22999680042267
2764,16816,417.05999755859375
2765,13889,416.899986743927
2766,15935,416.86000657081604
2767,12493,416.7899932861328
2768,16957,416.6399916410446
2769,15803,415.8200001716614
2770,14139,415.8199979066849
2771,12580,415.7000005245209
2772,15725,415.24999833106995
2773,16795,414.8799977898598
2774,12993,414.7599985599518
2775,13166,414.69999969005585
2776,17483,414.03999677300453
2777,14288,413.85000228881836
2778,17052,413.74999979138374
2779,13974,413.58999729156494
2780,16834,413.46000504493713
2781,12802,412.579999089241
2782,13827,412.04999870061874
2783,15523,412.0100009441376
2784,16272,411.6999878883362
2785,17913,411.5999963581562
2786,14670,411.5299981534481
2787,15186,411.4099962711334
2788,12579,410.7199991941452
2789,15099,410.4799975156784
2790,15695,409.9800009727478
2791,12930,409.9000017642975
2792,12403,409.700008392334
2793,14348,409.56999921798706
2794,12990,409.499990940094
2795,15225,409.3999946117401
2796,16243,409.0999955534935
2797,16018,408.89999639987946
2798,15269,408.7999954223633
2799,16399,408.56999392807484
2800,17931,408.35999152064323
2801,16010,407.49999991059303
2802,15184,406.7599972784519
2803,15127,406.52999472618103
2804,16947,406.47999715805054
2805,14616,406.0799844264984
2806,16204,405.7099982202053
2807,18036,405.61999425292015
2808,12922,405.37999629974365
2809,17379,404.65999215841293
2810,15938,404.58000087738037
2811,16319,404.39998626708984
2812,12498,403.69999837875366
2813,17431,403.30000281333923
2814,12386,401.90000104904175
2815,15158,401.40000092983246
2816,16500,400.86000299453735
2817,16198,400.67999935150146
2818,12792,400.54000118374825
2819,14157,400.4299931526184
2820,13615,399.9899990558624
2821,15809,399.2099969983101
2822,18154,399.19000482559204
2823,15522,398.83999448269606
2824,17830,398.69999837875366
2825,12508,398.26999989151955
2826,14431,397.7599952220917
2827,17926,397.28999480605125
2828,12824,397.1200008392334
2829,13594,396.96999836713076
2830,13673,396.91999757289886
2831,17486,396.8699985742569
2832,15883,396.4799963235855
2833,18067,396.32999897003174
2834,16354,395.79999589920044
2835,18164,394.699997395277
2836,16207,394.38000071048737
2837,15386,394.13999605178833
2838,15264,393.7399916648865
2839,17226,393.48999989032745
2840,14600,393.3299946784973
2841,14620,393.2799963951111
2842,15837,391.98000049591064
2843,15342,391.7599963545799
2844,16917,391.5199890136719
2845,13255,390.65999960899353
2846,17614,390.06999641656876
2847,14910,389.85999619960785
2848,17936,389.8399983048439
2849,14752,389.64000606536865
2850,16250,389.43999683856964
2851,13352,389.27999633550644
2852,15847,389.2699992656708
2853,12690,389.00999903678894
2854,17595,388.78999930620193
2855,15592,388.58000004291534
2856,13899,388.520001411438
2857,17035,388.33000135421753
2858,16776,388.279996663332
2859,14538,388.2500021457672
2860,17357,388.13999792933464
2861,17817,387.6799983084202
2862,17508,387.3100038766861
2863,14114,386.5300052165985
2864,14779,386.15000170469284
2865,14420,385.86999809741974
2866,13821,385.63999938964844
2867,17711,385.09999895095825
2868,13833,384.79999697208405
2869,17250,384.51999911665916
2870,17189,384.3999969661236
2871,17205,384.0799995660782
2872,16982,384.0599980354309
2873,12733,383.9499969482422
2874,12515,383.7000000476837
2875,15440,383.679999768734
2876,15424,383.3399980068207
2877,14460,383.33999398350716
2878,12832,383.029997587204
2879,13817,382.9799966812134
2880,18181,382.7999964952469
2881,13657,382.1399947106838
2882,17999,382.0599962770939
2883,13873,381.69999957084656
2884,15090,381.3199985027313
2885,16441,381.1999957561493
2886,12871,380.6399954557419
2887,15048,380.5699978172779
2888,16930,380.54999899864197
2889,17138,380.49999713897705
2890,12890,380.46999806165695
2891,16769,380.38999462127686
2892,17031,380.3499937057495
2893,14731,380.0199983716011
2894,17239,379.94999527931213
2895,14594,379.82999992370605
2896,16552,379.7300009727478
2897,13656,379.64999955892563
2898,13589,379.64999628067017
2899,14619,379.5099982023239
2900,17878,379.4499976634979
2901,16484,379.3999969959259
2902,15885,379.3499975204468
2903,13372,378.63999795913696
2904,13954,378.59000182151794
2905,17438,378.29999709129333
2906,17078,378.1999933421612
2907,13345,377.6000015735626
2908,12982,377.20000100135803
2909,15025,377.00999718904495
2910,17489,376.63999688625336
2911,14448,375.3499923944473
2912,14048,375.1299968957901
2913,14079,375.09999492764473
2914,16147,374.9999962449074
2915,14067,374.69999596476555
2916,17492,374.57000207901
2917,12873,373.9999942779541
2918,13351,373.93999576568604
2919,13569,373.7499983906746
2920,16903,373.23999759554863
2921,16239,372.8999979496002
2922,17375,372.4999956190586
2923,12981,372.2200047969818
2924,16065,372.09000204503536
2925,17765,371.8799966573715
2926,15472,371.5600001439452
2927,15975,371.01000142097473
2928,15063,370.7999954223633
2929,16343,370.4799956083298
2930,16758,369.33999741077423
2931,14888,369.2000024318695
2932,16372,367.9299975037575
2933,15345,367.68999576568604
2934,17911,366.23000133037567
2935,17358,365.84999895095825
2936,17432,365.7599989771843
2937,13300,365.2899990081787
2938,16202,365.26999628543854
2939,15429,364.899994879961
2940,14886,364.79999685287476
2941,15949,364.7200025320053
2942,12373,364.600004196167
2943,15343,364.4999952316284
2944,14528,364.2200030386448
2945,16909,364.1399962902069
2946,12538,363.9499992132187
2947,17330,363.89999198913574
2948,15901,363.8799981325865
2949,14171,363.7899984717369
2950,16509,363.699999332428
2951,18056,363.6500036716461
2952,16485,363.6499965786934
2953,12915,363.649995803833
2954,15922,363.59999799728394
2955,14932,363.5299949645996
2956,13856,363.4000051021576
2957,14427,363.3400014638901
2958,16378,362.9500026702881
2959,17573,362.89999866485596
2960,16052,362.0599987357855
2961,13844,361.6199998855591
2962,13936,361.279997587204
2963,14950,361.25000047683716
2964,16305,361.2199945449829
2965,13291,361.11000081151724
2966,15872,360.929997831583
2967,16595,360.15999494865537
2968,13780,360.0100022852421
2969,13298,360
2970,15664,358.6300013065338
2971,14690,358.6099974513054
2972,17948,358.560001373291
2973,16823,358.37999790906906
2974,13228,357.99999237060547
2975,13976,357.97999906539917
2976,16274,357.94999980926514
2977,17025,357.76999592781067
2978,18040,357.1999967098236
2979,13453,356.9799952507019
2980,14500,356.84999561309814
2981,15247,355.99999618530273
2982,12544,355.69999980926514
2983,14537,355.56000423431396
2984,12617,355.5299970805645
2985,17742,355.11000299453735
2986,13642,354.79999509453773
2987,17222,354.1500004529953
2988,12845,354.09000247716904
2989,15870,354.0899946093559
2990,17252,353.85999804735184
2991,12715,353.85999488830566
2992,13173,353.649994507432
2993,13210,353.4800000190735
2994,14804,353.26999855041504
2995,17976,353.1899948120117
2996,15678,352.6999931335449
2997,18112,352.6899995803833
2998,15334,351.6700009405613
2999,14333,351.4500002861023
3000,15789,351.30000150203705
3001,13923,351.12999880313873
3002,15900,351.1099964380264
3003,13332,350.8999991416931
3004,13740,350.74999713897705
3005,17835,350.6399922966957
3006,17795,350.3899957537651
3007,13919,350.15999752283096
3008,13108,350.05999994277954
3009,12532,349.8299951553345
3010,13670,349.70000100135803
3011,13887,349.5499951839447
3012,15405,349.09999135136604
3013,13927,348.98999574780464
3014,13790,348.7999929189682
